ID,Audio,Emotion,Text,Semantic
4290,kaggle/input/cremad/AudioWAV/1053_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
4291,kaggle/input/cremad/AudioWAV/1053_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
4292,kaggle/input/cremad/AudioWAV/1053_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
4293,kaggle/input/cremad/AudioWAV/1053_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
4294,kaggle/input/cremad/AudioWAV/1053_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
4295,kaggle/input/cremad/AudioWAV/1053_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
4296,kaggle/input/cremad/AudioWAV/1053_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
4297,kaggle/input/cremad/AudioWAV/1053_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
4298,kaggle/input/cremad/AudioWAV/1053_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
4299,kaggle/input/cremad/AudioWAV/1053_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
4300,kaggle/input/cremad/AudioWAV/1053_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
4301,kaggle/input/cremad/AudioWAV/1053_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
4302,kaggle/input/cremad/AudioWAV/1053_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
4303,kaggle/input/cremad/AudioWAV/1053_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
4304,kaggle/input/cremad/AudioWAV/1053_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
4305,kaggle/input/cremad/AudioWAV/1053_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
4306,kaggle/input/cremad/AudioWAV/1053_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
4307,kaggle/input/cremad/AudioWAV/1053_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
4308,kaggle/input/cremad/AudioWAV/1053_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
4309,kaggle/input/cremad/AudioWAV/1053_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
4310,kaggle/input/cremad/AudioWAV/1053_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
4311,kaggle/input/cremad/AudioWAV/1053_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
4312,kaggle/input/cremad/AudioWAV/1053_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
4313,kaggle/input/cremad/AudioWAV/1053_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
4314,kaggle/input/cremad/AudioWAV/1053_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
4315,kaggle/input/cremad/AudioWAV/1053_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
4316,kaggle/input/cremad/AudioWAV/1053_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
4317,kaggle/input/cremad/AudioWAV/1053_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
4318,kaggle/input/cremad/AudioWAV/1053_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
4319,kaggle/input/cremad/AudioWAV/1053_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
4320,kaggle/input/cremad/AudioWAV/1053_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
4321,kaggle/input/cremad/AudioWAV/1053_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
4322,kaggle/input/cremad/AudioWAV/1053_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
4323,kaggle/input/cremad/AudioWAV/1053_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
4324,kaggle/input/cremad/AudioWAV/1053_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
4325,kaggle/input/cremad/AudioWAV/1053_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
4326,kaggle/input/cremad/AudioWAV/1053_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
4327,kaggle/input/cremad/AudioWAV/1054_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
4328,kaggle/input/cremad/AudioWAV/1054_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
4329,kaggle/input/cremad/AudioWAV/1054_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
4330,kaggle/input/cremad/AudioWAV/1054_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
4331,kaggle/input/cremad/AudioWAV/1054_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
4332,kaggle/input/cremad/AudioWAV/1054_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
4333,kaggle/input/cremad/AudioWAV/1054_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
4334,kaggle/input/cremad/AudioWAV/1054_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
4335,kaggle/input/cremad/AudioWAV/1054_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
4336,kaggle/input/cremad/AudioWAV/1054_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
4337,kaggle/input/cremad/AudioWAV/1054_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
4338,kaggle/input/cremad/AudioWAV/1054_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
4339,kaggle/input/cremad/AudioWAV/1054_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
4340,kaggle/input/cremad/AudioWAV/1054_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
4341,kaggle/input/cremad/AudioWAV/1054_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
4342,kaggle/input/cremad/AudioWAV/1054_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
4343,kaggle/input/cremad/AudioWAV/1054_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
4344,kaggle/input/cremad/AudioWAV/1054_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
4345,kaggle/input/cremad/AudioWAV/1054_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
4346,kaggle/input/cremad/AudioWAV/1054_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
4347,kaggle/input/cremad/AudioWAV/1054_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
4348,kaggle/input/cremad/AudioWAV/1054_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
4349,kaggle/input/cremad/AudioWAV/1054_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
4350,kaggle/input/cremad/AudioWAV/1054_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
4351,kaggle/input/cremad/AudioWAV/1054_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
4352,kaggle/input/cremad/AudioWAV/1054_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
4353,kaggle/input/cremad/AudioWAV/1054_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
4354,kaggle/input/cremad/AudioWAV/1054_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
4355,kaggle/input/cremad/AudioWAV/1054_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
4356,kaggle/input/cremad/AudioWAV/1054_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
4357,kaggle/input/cremad/AudioWAV/1054_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
4358,kaggle/input/cremad/AudioWAV/1054_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
4359,kaggle/input/cremad/AudioWAV/1054_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
4360,kaggle/input/cremad/AudioWAV/1054_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
4361,kaggle/input/cremad/AudioWAV/1054_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
4362,kaggle/input/cremad/AudioWAV/1054_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
4363,kaggle/input/cremad/AudioWAV/1054_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
4364,kaggle/input/cremad/AudioWAV/1054_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
4365,kaggle/input/cremad/AudioWAV/1054_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
4366,kaggle/input/cremad/AudioWAV/1054_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
4367,kaggle/input/cremad/AudioWAV/1054_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
4368,kaggle/input/cremad/AudioWAV/1054_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
4369,kaggle/input/cremad/AudioWAV/1054_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
4370,kaggle/input/cremad/AudioWAV/1054_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
4371,kaggle/input/cremad/AudioWAV/1054_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
4372,kaggle/input/cremad/AudioWAV/1054_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
4373,kaggle/input/cremad/AudioWAV/1054_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
4374,kaggle/input/cremad/AudioWAV/1054_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
4375,kaggle/input/cremad/AudioWAV/1054_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
4376,kaggle/input/cremad/AudioWAV/1054_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
4377,kaggle/input/cremad/AudioWAV/1054_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
4378,kaggle/input/cremad/AudioWAV/1054_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
4379,kaggle/input/cremad/AudioWAV/1054_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
4380,kaggle/input/cremad/AudioWAV/1054_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
4381,kaggle/input/cremad/AudioWAV/1054_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
4382,kaggle/input/cremad/AudioWAV/1054_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
4383,kaggle/input/cremad/AudioWAV/1054_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
4384,kaggle/input/cremad/AudioWAV/1054_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
4385,kaggle/input/cremad/AudioWAV/1054_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
4386,kaggle/input/cremad/AudioWAV/1054_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
4387,kaggle/input/cremad/AudioWAV/1054_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
4388,kaggle/input/cremad/AudioWAV/1054_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
4389,kaggle/input/cremad/AudioWAV/1054_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
4390,kaggle/input/cremad/AudioWAV/1054_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
4391,kaggle/input/cremad/AudioWAV/1054_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
4392,kaggle/input/cremad/AudioWAV/1054_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
4393,kaggle/input/cremad/AudioWAV/1054_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
4394,kaggle/input/cremad/AudioWAV/1054_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
4395,kaggle/input/cremad/AudioWAV/1054_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
4396,kaggle/input/cremad/AudioWAV/1054_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
4397,kaggle/input/cremad/AudioWAV/1054_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
4398,kaggle/input/cremad/AudioWAV/1054_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
4399,kaggle/input/cremad/AudioWAV/1054_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
4400,kaggle/input/cremad/AudioWAV/1054_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
4401,kaggle/input/cremad/AudioWAV/1054_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
4402,kaggle/input/cremad/AudioWAV/1054_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
4403,kaggle/input/cremad/AudioWAV/1054_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
4404,kaggle/input/cremad/AudioWAV/1054_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
4405,kaggle/input/cremad/AudioWAV/1054_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
4406,kaggle/input/cremad/AudioWAV/1054_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
4407,kaggle/input/cremad/AudioWAV/1054_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
4408,kaggle/input/cremad/AudioWAV/1054_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
4409,kaggle/input/cremad/AudioWAV/1055_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
4410,kaggle/input/cremad/AudioWAV/1055_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
4411,kaggle/input/cremad/AudioWAV/1055_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
4412,kaggle/input/cremad/AudioWAV/1055_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
4413,kaggle/input/cremad/AudioWAV/1055_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
4414,kaggle/input/cremad/AudioWAV/1055_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
4415,kaggle/input/cremad/AudioWAV/1055_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
4416,kaggle/input/cremad/AudioWAV/1055_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
4417,kaggle/input/cremad/AudioWAV/1055_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
4418,kaggle/input/cremad/AudioWAV/1055_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
4419,kaggle/input/cremad/AudioWAV/1055_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
4420,kaggle/input/cremad/AudioWAV/1055_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
4421,kaggle/input/cremad/AudioWAV/1055_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
4422,kaggle/input/cremad/AudioWAV/1055_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
4423,kaggle/input/cremad/AudioWAV/1055_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
4424,kaggle/input/cremad/AudioWAV/1055_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
4425,kaggle/input/cremad/AudioWAV/1055_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
4426,kaggle/input/cremad/AudioWAV/1055_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
4427,kaggle/input/cremad/AudioWAV/1055_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
4428,kaggle/input/cremad/AudioWAV/1055_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
4429,kaggle/input/cremad/AudioWAV/1055_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
4430,kaggle/input/cremad/AudioWAV/1055_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
4431,kaggle/input/cremad/AudioWAV/1055_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
4432,kaggle/input/cremad/AudioWAV/1055_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
4433,kaggle/input/cremad/AudioWAV/1055_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
4434,kaggle/input/cremad/AudioWAV/1055_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
4435,kaggle/input/cremad/AudioWAV/1055_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
4436,kaggle/input/cremad/AudioWAV/1055_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
4437,kaggle/input/cremad/AudioWAV/1055_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
4438,kaggle/input/cremad/AudioWAV/1055_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
4439,kaggle/input/cremad/AudioWAV/1055_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
4440,kaggle/input/cremad/AudioWAV/1055_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
4441,kaggle/input/cremad/AudioWAV/1055_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
4442,kaggle/input/cremad/AudioWAV/1055_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
4443,kaggle/input/cremad/AudioWAV/1055_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
4444,kaggle/input/cremad/AudioWAV/1055_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
4445,kaggle/input/cremad/AudioWAV/1055_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
4446,kaggle/input/cremad/AudioWAV/1055_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
4447,kaggle/input/cremad/AudioWAV/1055_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
4448,kaggle/input/cremad/AudioWAV/1055_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
4449,kaggle/input/cremad/AudioWAV/1055_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
4450,kaggle/input/cremad/AudioWAV/1055_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
4451,kaggle/input/cremad/AudioWAV/1055_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
4452,kaggle/input/cremad/AudioWAV/1055_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
4453,kaggle/input/cremad/AudioWAV/1055_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
4454,kaggle/input/cremad/AudioWAV/1055_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
4455,kaggle/input/cremad/AudioWAV/1055_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
4456,kaggle/input/cremad/AudioWAV/1055_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
4457,kaggle/input/cremad/AudioWAV/1055_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
4458,kaggle/input/cremad/AudioWAV/1055_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
4459,kaggle/input/cremad/AudioWAV/1055_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
4460,kaggle/input/cremad/AudioWAV/1055_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
4461,kaggle/input/cremad/AudioWAV/1055_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
4462,kaggle/input/cremad/AudioWAV/1055_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
4463,kaggle/input/cremad/AudioWAV/1055_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
4464,kaggle/input/cremad/AudioWAV/1055_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
4465,kaggle/input/cremad/AudioWAV/1055_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
4466,kaggle/input/cremad/AudioWAV/1055_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
4467,kaggle/input/cremad/AudioWAV/1055_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
4468,kaggle/input/cremad/AudioWAV/1055_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
4469,kaggle/input/cremad/AudioWAV/1055_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
4470,kaggle/input/cremad/AudioWAV/1055_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
4471,kaggle/input/cremad/AudioWAV/1055_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
4472,kaggle/input/cremad/AudioWAV/1055_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
4473,kaggle/input/cremad/AudioWAV/1055_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
4474,kaggle/input/cremad/AudioWAV/1055_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
4475,kaggle/input/cremad/AudioWAV/1055_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
4476,kaggle/input/cremad/AudioWAV/1055_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
4477,kaggle/input/cremad/AudioWAV/1055_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
4478,kaggle/input/cremad/AudioWAV/1055_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
4479,kaggle/input/cremad/AudioWAV/1055_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
4480,kaggle/input/cremad/AudioWAV/1055_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
4481,kaggle/input/cremad/AudioWAV/1055_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
4482,kaggle/input/cremad/AudioWAV/1055_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
4483,kaggle/input/cremad/AudioWAV/1055_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
4484,kaggle/input/cremad/AudioWAV/1055_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
4485,kaggle/input/cremad/AudioWAV/1055_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
4486,kaggle/input/cremad/AudioWAV/1055_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
4487,kaggle/input/cremad/AudioWAV/1055_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
4488,kaggle/input/cremad/AudioWAV/1055_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
4489,kaggle/input/cremad/AudioWAV/1055_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
4490,kaggle/input/cremad/AudioWAV/1055_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
4491,kaggle/input/cremad/AudioWAV/1056_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
4492,kaggle/input/cremad/AudioWAV/1056_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
4493,kaggle/input/cremad/AudioWAV/1056_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
4494,kaggle/input/cremad/AudioWAV/1056_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
4495,kaggle/input/cremad/AudioWAV/1056_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
4496,kaggle/input/cremad/AudioWAV/1056_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
4497,kaggle/input/cremad/AudioWAV/1056_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
4498,kaggle/input/cremad/AudioWAV/1056_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
4499,kaggle/input/cremad/AudioWAV/1056_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
4500,kaggle/input/cremad/AudioWAV/1056_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
4501,kaggle/input/cremad/AudioWAV/1056_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
4502,kaggle/input/cremad/AudioWAV/1056_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
4503,kaggle/input/cremad/AudioWAV/1056_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
4504,kaggle/input/cremad/AudioWAV/1056_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
4505,kaggle/input/cremad/AudioWAV/1056_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
4506,kaggle/input/cremad/AudioWAV/1056_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
4507,kaggle/input/cremad/AudioWAV/1056_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
4508,kaggle/input/cremad/AudioWAV/1056_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
4509,kaggle/input/cremad/AudioWAV/1056_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
4510,kaggle/input/cremad/AudioWAV/1056_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
4511,kaggle/input/cremad/AudioWAV/1056_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
4512,kaggle/input/cremad/AudioWAV/1056_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
4513,kaggle/input/cremad/AudioWAV/1056_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
4514,kaggle/input/cremad/AudioWAV/1056_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
4515,kaggle/input/cremad/AudioWAV/1056_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
4516,kaggle/input/cremad/AudioWAV/1056_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
4517,kaggle/input/cremad/AudioWAV/1056_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
4518,kaggle/input/cremad/AudioWAV/1056_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
4519,kaggle/input/cremad/AudioWAV/1056_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
4520,kaggle/input/cremad/AudioWAV/1056_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
4521,kaggle/input/cremad/AudioWAV/1056_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
4522,kaggle/input/cremad/AudioWAV/1056_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
4523,kaggle/input/cremad/AudioWAV/1056_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
4524,kaggle/input/cremad/AudioWAV/1056_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
4525,kaggle/input/cremad/AudioWAV/1056_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
4526,kaggle/input/cremad/AudioWAV/1056_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
4527,kaggle/input/cremad/AudioWAV/1056_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
4528,kaggle/input/cremad/AudioWAV/1056_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
